CookerStat, GenerateAssetRegistry=0.038940, Initialize=0.176892, RunGuid=RunID42BCF1C047A8EC5518324DA9E10DE69D
SavePackageTransactionId32EE82C24283014F5E2A3DAD1DF6506D_0, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/TwinStickShooter/Blueprint/HeroCharacter.uasset, AutoPackageBackupDelegate=58.887894, FlushAsyncLoading=0.013586, FlushStreamingFunc=0.048600, BlockTillAllRequestsFinished=0.007845, ResetLoadersForSaveUnMarkAllObjects=0.570215, TagPackageExports=9.461221, BeginCacheForCookedPlatformData=0.006337, SerializeImports=11.473726, GatherLocalizableTextData=9.645659, MarkNames=0.111386, SerializeSummary=0.030488, SerializeNames=0.349857, SerializeGatherableTextData=0.110481, BuildExportMap=0.261411, SortExportsNonSeekfree=1.973264, SortExportsSeekfreeConstructor=0.083614, SortExportsSeekfreeInner=21.906336, SortExportsSeekfree=0.009358, BuildDependencyMap=0.133425, SerializeImportMap=0.037126, SerializeExportMap=0.082105, SerializeDependencyMap=0.012074, SerializeStringAssetReferenceMap=0.001810, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.886781, SerializeExports=22.325016, SerializeBulkData=0.045583, MoveFile=1.617070, UnaccountedTime=1.107525, RunGuid=RunID42BCF1C047A8EC5518324DA9E10DE69D
SavePackageTransactionId32EE82C24283014F5E2A3DAD1DF6506D_11, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/TwinStickShooter/Map/TSSMap.umap, AutoPackageBackupDelegate=2.846546, FlushAsyncLoading=0.006340, FlushStreamingFunc=0.068821, BlockTillAllRequestsFinished=0.005133, ResetLoadersForSaveUnMarkAllObjects=0.167534, TagPackageExports=0.727184, BeginCacheForCookedPlatformData=0.002112, SerializeImports=20.981133, GatherLocalizableTextData=6.431747, MarkNames=0.053428, SerializeSummary=0.015091, SerializeNames=0.328124, SerializeGatherableTextData=0.057958, BuildExportMap=0.198927, SortExportsNonSeekfree=0.234544, SortExportsSeekfreeConstructor=0.058863, SortExportsSeekfreeInner=16.171284, SortExportsSeekfree=0.015996, BuildDependencyMap=0.082713, SerializeImportMap=0.044074, SerializeExportMap=0.033204, SerializeDependencyMap=0.006337, SerializeStringAssetReferenceMap=0.001509, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.709675, SerializeExports=8.703251, SerializeBulkData=14.446147, MoveFile=1.668081, UnaccountedTime=1.067080, RunGuid=RunID42BCF1C047A8EC5518324DA9E10DE69D
SavePackageTransactionId32EE82C24283014F5E2A3DAD1DF6506D_12, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/TwinStickShooter/Blueprint/Projectile.uasset, AutoPackageBackupDelegate=2.653960, FlushAsyncLoading=0.006039, FlushStreamingFunc=0.052523, BlockTillAllRequestsFinished=0.005435, ResetLoadersForSaveUnMarkAllObjects=0.156663, TagPackageExports=3.447551, BeginCacheForCookedPlatformData=0.003923, SerializeImports=5.455833, GatherLocalizableTextData=3.459625, MarkNames=0.036526, SerializeSummary=0.014186, SerializeNames=0.280730, SerializeGatherableTextData=0.065807, BuildExportMap=0.121649, SortExportsNonSeekfree=0.386983, SortExportsSeekfreeConstructor=0.008754, SortExportsSeekfreeInner=7.768992, SortExportsSeekfree=0.008147, BuildDependencyMap=0.054639, SerializeImportMap=0.019621, SerializeExportMap=0.033204, SerializeDependencyMap=0.006340, SerializeStringAssetReferenceMap=0.002112, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.686128, SerializeExports=8.364863, SerializeBulkData=0.008453, MoveFile=1.615561, UnaccountedTime=1.013346, RunGuid=RunID42BCF1C047A8EC5518324DA9E10DE69D
SavePackageTransactionId32EE82C24283014F5E2A3DAD1DF6506D_13, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/TwinStickShooter/Blueprint/EnemyCharacter.uasset, AutoPackageBackupDelegate=2.410661, FlushAsyncLoading=0.005431, FlushStreamingFunc=0.079390, BlockTillAllRequestsFinished=0.006039, ResetLoadersForSaveUnMarkAllObjects=0.176888, TagPackageExports=9.661053, BeginCacheForCookedPlatformData=0.006944, SerializeImports=10.535542, GatherLocalizableTextData=7.243149, MarkNames=0.076976, SerializeSummary=0.015091, SerializeNames=0.296127, SerializeGatherableTextData=0.104140, BuildExportMap=0.221871, SortExportsNonSeekfree=1.237325, SortExportsSeekfreeConstructor=0.010263, SortExportsSeekfreeInner=19.748032, SortExportsSeekfree=0.007845, BuildDependencyMap=0.085127, SerializeImportMap=0.026565, SerializeExportMap=0.063088, SerializeDependencyMap=0.018414, SerializeStringAssetReferenceMap=0.002716, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.191445, SerializeExports=19.176304, SerializeBulkData=0.011168, MoveFile=1.720004, UnaccountedTime=1.022704, RunGuid=RunID42BCF1C047A8EC5518324DA9E10DE69D
SavePackageTransactionId32EE82C24283014F5E2A3DAD1DF6506D_14, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/TwinStickShooter/Map/TSSMap.umap, AutoPackageBackupDelegate=1.559410, FlushAsyncLoading=0.004228, FlushStreamingFunc=0.055842, BlockTillAllRequestsFinished=0.006039, ResetLoadersForSaveUnMarkAllObjects=0.382457, TagPackageExports=0.717524, BeginCacheForCookedPlatformData=0.002414, SerializeImports=1.759548, GatherLocalizableTextData=6.734211, MarkNames=0.047088, SerializeSummary=0.013586, SerializeNames=0.336874, SerializeGatherableTextData=0.053734, BuildExportMap=0.200737, SortExportsNonSeekfree=0.255372, SortExportsSeekfreeConstructor=0.055544, SortExportsSeekfreeInner=17.152630, SortExportsSeekfree=0.007547, BuildDependencyMap=0.070937, SerializeImportMap=0.042561, SerializeExportMap=0.032905, SerializeDependencyMap=0.006642, SerializeStringAssetReferenceMap=0.001509, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.721447, SerializeExports=7.952519, SerializeBulkData=14.378532, MoveFile=1.836218, UnaccountedTime=1.308568, RunGuid=RunID42BCF1C047A8EC5518324DA9E10DE69D
SavePackageTransactionId32EE82C24283014F5E2A3DAD1DF6506D_15, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/TwinStickShooter/Blueprint/EnemyCharacter.uasset, AutoPackageBackupDelegate=1.331206, FlushAsyncLoading=0.004224, FlushStreamingFunc=0.066712, BlockTillAllRequestsFinished=0.004832, ResetLoadersForSaveUnMarkAllObjects=0.154249, TagPackageExports=9.021107, BeginCacheForCookedPlatformData=0.004530, SerializeImports=10.157008, GatherLocalizableTextData=7.815175, MarkNames=0.067014, SerializeSummary=0.014789, SerializeNames=0.379741, SerializeGatherableTextData=0.126481, BuildExportMap=0.221264, SortExportsNonSeekfree=1.151901, SortExportsSeekfreeConstructor=0.056144, SortExportsSeekfreeInner=19.420511, SortExportsSeekfree=0.007246, BuildDependencyMap=0.080898, SerializeImportMap=0.026565, SerializeExportMap=0.062484, SerializeDependencyMap=0.009660, SerializeStringAssetReferenceMap=0.001810, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.808598, SerializeExports=19.541859, SerializeBulkData=0.012074, MoveFile=1.644537, UnaccountedTime=1.046855, RunGuid=RunID42BCF1C047A8EC5518324DA9E10DE69D
SavePackageTransactionId32EE82C24283014F5E2A3DAD1DF6506D_16, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/TwinStickShooter/Blueprint/BaseCharacter.uasset, AutoPackageBackupDelegate=2.340328, FlushAsyncLoading=0.006638, FlushStreamingFunc=0.057656, BlockTillAllRequestsFinished=0.005737, ResetLoadersForSaveUnMarkAllObjects=0.158176, TagPackageExports=4.165072, BeginCacheForCookedPlatformData=0.006340, SerializeImports=19.131933, GatherLocalizableTextData=3.419779, MarkNames=0.039846, SerializeSummary=0.015698, SerializeNames=0.115916, SerializeGatherableTextData=0.131913, BuildExportMap=0.137646, SortExportsNonSeekfree=0.371590, SortExportsSeekfreeConstructor=0.054337, SortExportsSeekfreeInner=11.929836, SortExportsSeekfree=0.006340, BuildDependencyMap=0.041656, SerializeImportMap=0.018716, SerializeExportMap=0.032905, SerializeDependencyMap=0.004828, SerializeStringAssetReferenceMap=0.001814, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.631191, SerializeExports=8.456625, SerializeBulkData=0.009358, MoveFile=1.548845, UnaccountedTime=1.029950, RunGuid=RunID42BCF1C047A8EC5518324DA9E10DE69D
SavePackageTransactionId32EE82C24283014F5E2A3DAD1DF6506D_17, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/TwinStickShooter/Map/TSSMap.umap, AutoPackageBackupDelegate=2.689280, FlushAsyncLoading=0.005733, FlushStreamingFunc=0.090256, BlockTillAllRequestsFinished=0.006039, ResetLoadersForSaveUnMarkAllObjects=0.195000, TagPackageExports=0.734426, BeginCacheForCookedPlatformData=0.002418, SerializeImports=12.001075, GatherLocalizableTextData=6.484572, MarkNames=0.057656, SerializeSummary=0.016604, SerializeNames=0.352874, SerializeGatherableTextData=0.059467, BuildExportMap=0.198022, SortExportsNonSeekfree=0.234846, SortExportsSeekfreeConstructor=0.061277, SortExportsSeekfreeInner=16.073481, SortExportsSeekfree=0.008453, BuildDependencyMap=0.071842, SerializeImportMap=0.043169, SerializeExportMap=0.033505, SerializeDependencyMap=0.006340, SerializeStringAssetReferenceMap=0.002112, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.682205, SerializeExports=7.604174, SerializeBulkData=16.260029, MoveFile=1.602277, UnaccountedTime=1.069490, RunGuid=RunID42BCF1C047A8EC5518324DA9E10DE69D
SavePackageTransactionId32EE82C24283014F5E2A3DAD1DF6506D_18, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/TwinStickShooter/Blueprint/HeroCharacter.uasset, AutoPackageBackupDelegate=2.645809, FlushAsyncLoading=0.013884, FlushStreamingFunc=0.042263, BlockTillAllRequestsFinished=0.004526, ResetLoadersForSaveUnMarkAllObjects=0.177495, TagPackageExports=10.661118, BeginCacheForCookedPlatformData=0.006340, SerializeImports=12.300521, GatherLocalizableTextData=9.409603, MarkNames=0.088144, SerializeSummary=0.014793, SerializeNames=0.394531, SerializeGatherableTextData=0.111990, BuildExportMap=0.241790, SortExportsNonSeekfree=1.979001, SortExportsSeekfreeConstructor=0.010263, SortExportsSeekfreeInner=21.909655, SortExportsSeekfree=0.007246, BuildDependencyMap=0.121046, SerializeImportMap=0.026565, SerializeExportMap=0.078786, SerializeDependencyMap=0.011470, SerializeStringAssetReferenceMap=0.002112, SaveThumbNailsAssetRegistryDataWorldLevelInfo=9.146985, SerializeExports=23.450956, SerializeBulkData=0.011470, MoveFile=1.562130, UnaccountedTime=1.051080, RunGuid=RunID42BCF1C047A8EC5518324DA9E10DE69D
SavePackageTransactionId32EE82C24283014F5E2A3DAD1DF6506D_19, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/TwinStickShooter/Blueprint/EnemyCharacter.uasset, AutoPackageBackupDelegate=2.537441, FlushAsyncLoading=0.006642, FlushStreamingFunc=0.041958, BlockTillAllRequestsFinished=0.005130, ResetLoadersForSaveUnMarkAllObjects=0.167836, TagPackageExports=9.307273, BeginCacheForCookedPlatformData=0.004526, SerializeImports=11.011276, GatherLocalizableTextData=8.561071, MarkNames=0.074260, SerializeSummary=0.014488, SerializeNames=0.315145, SerializeGatherableTextData=0.119839, BuildExportMap=0.211906, SortExportsNonSeekfree=1.227666, SortExportsSeekfreeConstructor=0.011168, SortExportsSeekfreeInner=19.700640, SortExportsSeekfree=0.008151, BuildDependencyMap=0.089653, SerializeImportMap=0.025056, SerializeExportMap=0.063390, SerializeDependencyMap=0.010867, SerializeStringAssetReferenceMap=0.001810, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.788675, SerializeExports=20.204744, SerializeBulkData=0.010565, MoveFile=1.644235, UnaccountedTime=1.357470, RunGuid=RunID42BCF1C047A8EC5518324DA9E10DE69D
SavePackageTransactionId32EE82C24283014F5E2A3DAD1DF6506D_20, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/TwinStickShooter/Blueprint/HeroCharacter.uasset, AutoPackageBackupDelegate=1.806937, FlushAsyncLoading=0.003923, FlushStreamingFunc=0.068825, BlockTillAllRequestsFinished=0.004530, ResetLoadersForSaveUnMarkAllObjects=0.151232, TagPackageExports=10.575689, BeginCacheForCookedPlatformData=0.005435, SerializeImports=12.199699, GatherLocalizableTextData=10.073092, MarkNames=0.098106, SerializeSummary=0.016604, SerializeNames=0.322688, SerializeGatherableTextData=0.106558, BuildExportMap=0.221867, SortExportsNonSeekfree=1.970850, SortExportsSeekfreeConstructor=0.124365, SortExportsSeekfreeInner=22.919077, SortExportsSeekfree=0.008151, BuildDependencyMap=0.104442, SerializeImportMap=0.025958, SerializeExportMap=0.078484, SerializeDependencyMap=0.011168, SerializeStringAssetReferenceMap=0.002112, SaveThumbNailsAssetRegistryDataWorldLevelInfo=9.039823, SerializeExports=24.163048, SerializeBulkData=0.012979, MoveFile=1.659330, UnaccountedTime=1.200803, RunGuid=RunID42BCF1C047A8EC5518324DA9E10DE69D
SavePackageTransactionId32EE82C24283014F5E2A3DAD1DF6506D_21, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/TwinStickShooter/Map/TSSMap.umap, AutoPackageBackupDelegate=1.637291, FlushAsyncLoading=0.003926, FlushStreamingFunc=0.090558, BlockTillAllRequestsFinished=0.004526, ResetLoadersForSaveUnMarkAllObjects=0.157572, TagPackageExports=0.763405, BeginCacheForCookedPlatformData=0.003323, SerializeImports=1.618877, GatherLocalizableTextData=6.805148, MarkNames=0.058562, SerializeSummary=0.015698, SerializeNames=0.396945, SerializeGatherableTextData=0.060976, BuildExportMap=0.205871, SortExportsNonSeekfree=0.231527, SortExportsSeekfreeConstructor=0.060070, SortExportsSeekfreeInner=16.836885, SortExportsSeekfree=0.006944, BuildDependencyMap=0.071239, SerializeImportMap=0.053428, SerializeExportMap=0.032905, SerializeDependencyMap=0.006638, SerializeStringAssetReferenceMap=0.002116, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.658657, SerializeExports=8.015912, SerializeBulkData=13.955929, MoveFile=1.585674, UnaccountedTime=1.863990, RunGuid=RunID42BCF1C047A8EC5518324DA9E10DE69D
