CookerStat, GenerateAssetRegistry=0.030790, Initialize=0.129499, RunGuid=RunID549B59DD481C14297BF60F9ECADB626C
SavePackageTransactionId1FA0CF5A49A5F66E6443849DB74F8FD6_0, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/TwinStickShooter/Blueprint/Weapon.uasset, AutoPackageBackupDelegate=1.982618, FlushAsyncLoading=0.007246, FlushStreamingFunc=0.036828, BlockTillAllRequestsFinished=0.004526, ResetLoadersForSaveUnMarkAllObjects=0.189267, TagPackageExports=0.982556, BeginCacheForCookedPlatformData=0.002414, SerializeImports=1.541000, GatherLocalizableTextData=1.709137, MarkNames=0.027467, SerializeSummary=0.017207, SerializeNames=0.100821, SerializeGatherableTextData=0.109877, BuildExportMap=0.068825, SortExportsNonSeekfree=0.077579, SortExportsSeekfreeConstructor=0.069126, SortExportsSeekfreeInner=6.288964, SortExportsSeekfree=0.008453, BuildDependencyMap=0.028074, SerializeImportMap=0.020225, SerializeExportMap=0.017207, SerializeDependencyMap=0.002716, SerializeStringAssetReferenceMap=0.001512, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.702276, SerializeExports=2.905108, SerializeBulkData=0.019018, MoveFile=1.574203, UnaccountedTime=1.125336, RunGuid=RunID549B59DD481C14297BF60F9ECADB626C
SavePackageTransactionId1FA0CF5A49A5F66E6443849DB74F8FD6_11, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/TwinStickShooter/Blueprint/HeroCharacter.uasset, AutoPackageBackupDelegate=0.897128, FlushAsyncLoading=0.003621, FlushStreamingFunc=0.056449, BlockTillAllRequestsFinished=0.004224, ResetLoadersForSaveUnMarkAllObjects=0.151537, TagPackageExports=8.096207, BeginCacheForCookedPlatformData=0.005130, SerializeImports=9.287350, GatherLocalizableTextData=8.353695, MarkNames=0.085123, SerializeSummary=0.016302, SerializeNames=0.314236, SerializeGatherableTextData=0.099313, BuildExportMap=0.196815, SortExportsNonSeekfree=1.483344, SortExportsSeekfreeConstructor=0.065502, SortExportsSeekfreeInner=20.206257, SortExportsSeekfree=0.006940, BuildDependencyMap=0.079390, SerializeImportMap=0.023846, SerializeExportMap=0.064299, SerializeDependencyMap=0.010263, SerializeStringAssetReferenceMap=0.001814, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.724377, SerializeExports=18.232994, SerializeBulkData=0.011470, MoveFile=1.643028, UnaccountedTime=1.049869, RunGuid=RunID549B59DD481C14297BF60F9ECADB626C
SavePackageTransactionId1FA0CF5A49A5F66E6443849DB74F8FD6_12, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/TwinStickShooter/Blueprint/HeroCharacter.uasset, AutoPackageBackupDelegate=1.840442, FlushAsyncLoading=0.005737, FlushStreamingFunc=0.059165, BlockTillAllRequestsFinished=0.005431, ResetLoadersForSaveUnMarkAllObjects=0.167232, TagPackageExports=8.605145, BeginCacheForCookedPlatformData=0.007246, SerializeImports=9.341080, GatherLocalizableTextData=7.781968, MarkNames=0.077277, SerializeSummary=0.016302, SerializeNames=0.317253, SerializeGatherableTextData=0.089049, BuildExportMap=0.182625, SortExportsNonSeekfree=1.461007, SortExportsSeekfreeConstructor=0.065807, SortExportsSeekfreeInner=18.736496, SortExportsSeekfree=0.007845, BuildDependencyMap=0.082105, SerializeImportMap=0.025958, SerializeExportMap=0.063997, SerializeDependencyMap=0.012677, SerializeStringAssetReferenceMap=0.003017, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.240045, SerializeExports=19.005150, SerializeBulkData=0.012379, MoveFile=1.473382, UnaccountedTime=0.971992, RunGuid=RunID549B59DD481C14297BF60F9ECADB626C
SavePackageTransactionId1FA0CF5A49A5F66E6443849DB74F8FD6_13, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/TwinStickShooter/Blueprint/Weapon.uasset, AutoPackageBackupDelegate=2.473749, FlushAsyncLoading=0.011470, FlushStreamingFunc=0.052225, BlockTillAllRequestsFinished=0.006337, ResetLoadersForSaveUnMarkAllObjects=0.193190, TagPackageExports=4.505269, BeginCacheForCookedPlatformData=0.004228, SerializeImports=5.204380, GatherLocalizableTextData=4.588887, MarkNames=0.061881, SerializeSummary=0.018112, SerializeNames=0.422001, SerializeGatherableTextData=0.128593, BuildExportMap=0.178400, SortExportsNonSeekfree=0.441924, SortExportsSeekfreeConstructor=0.067316, SortExportsSeekfreeInner=9.526118, SortExportsSeekfree=0.006340, BuildDependencyMap=0.065804, SerializeImportMap=0.023242, SerializeExportMap=0.036828, SerializeDependencyMap=0.063390, SerializeStringAssetReferenceMap=0.003323, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.494897, SerializeExports=9.911600, SerializeBulkData=0.012979, MoveFile=2.176415, UnaccountedTime=1.115072, RunGuid=RunID549B59DD481C14297BF60F9ECADB626C
SavePackageTransactionId1FA0CF5A49A5F66E6443849DB74F8FD6_14, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/TwinStickShooter/Blueprint/HeroCharacter.uasset, AutoPackageBackupDelegate=2.518125, FlushAsyncLoading=0.009660, FlushStreamingFunc=0.051316, BlockTillAllRequestsFinished=0.008151, ResetLoadersForSaveUnMarkAllObjects=0.185341, TagPackageExports=8.508246, BeginCacheForCookedPlatformData=0.005133, SerializeImports=9.615470, GatherLocalizableTextData=8.142092, MarkNames=0.076067, SerializeSummary=0.015698, SerializeNames=0.306387, SerializeGatherableTextData=0.092674, BuildExportMap=0.250243, SortExportsNonSeekfree=1.313094, SortExportsSeekfreeConstructor=0.065502, SortExportsSeekfreeInner=19.968693, SortExportsSeekfree=0.008453, BuildDependencyMap=0.087235, SerializeImportMap=0.024453, SerializeExportMap=0.067312, SerializeDependencyMap=0.017811, SerializeStringAssetReferenceMap=0.002414, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.504324, SerializeExports=19.120764, SerializeBulkData=0.011470, MoveFile=1.520473, UnaccountedTime=1.019988, RunGuid=RunID549B59DD481C14297BF60F9ECADB626C
SavePackageTransactionId1FA0CF5A49A5F66E6443849DB74F8FD6_15, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/TwinStickShooter/Blueprint/Projectile.uasset, AutoPackageBackupDelegate=2.053861, FlushAsyncLoading=0.005737, FlushStreamingFunc=0.070032, BlockTillAllRequestsFinished=0.004526, ResetLoadersForSaveUnMarkAllObjects=0.159685, TagPackageExports=1.065571, BeginCacheForCookedPlatformData=0.002414, SerializeImports=23.115587, GatherLocalizableTextData=1.888745, MarkNames=0.023242, SerializeSummary=0.014491, SerializeNames=0.157569, SerializeGatherableTextData=0.139762, BuildExportMap=0.067316, SortExportsNonSeekfree=0.083312, SortExportsSeekfreeConstructor=0.056751, SortExportsSeekfreeInner=5.425643, SortExportsSeekfree=0.005737, BuildDependencyMap=0.021733, SerializeImportMap=0.014491, SerializeExportMap=0.015996, SerializeDependencyMap=0.080295, SerializeStringAssetReferenceMap=0.004832, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.871555, SerializeExports=3.189161, SerializeBulkData=0.006337, MoveFile=1.454968, UnaccountedTime=1.331810, RunGuid=RunID549B59DD481C14297BF60F9ECADB626C
SavePackageTransactionId1FA0CF5A49A5F66E6443849DB74F8FD6_16, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/TwinStickShooter/Blueprint/Weapon.uasset, AutoPackageBackupDelegate=2.276935, FlushAsyncLoading=0.005737, FlushStreamingFunc=0.062786, BlockTillAllRequestsFinished=0.004224, ResetLoadersForSaveUnMarkAllObjects=0.157271, TagPackageExports=4.314195, BeginCacheForCookedPlatformData=0.003621, SerializeImports=5.318787, GatherLocalizableTextData=4.147567, MarkNames=0.038035, SerializeSummary=0.013281, SerializeNames=0.410229, SerializeGatherableTextData=0.072144, BuildExportMap=0.168137, SortExportsNonSeekfree=0.402380, SortExportsSeekfreeConstructor=0.008754, SortExportsSeekfreeInner=9.511631, SortExportsSeekfree=0.005133, BuildDependencyMap=0.045881, SerializeImportMap=0.021432, SerializeExportMap=0.035919, SerializeDependencyMap=0.055544, SerializeStringAssetReferenceMap=0.003017, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.348496, SerializeExports=10.064944, SerializeBulkData=0.007849, MoveFile=1.469761, UnaccountedTime=1.186613, RunGuid=RunID549B59DD481C14297BF60F9ECADB626C
SavePackageTransactionId1FA0CF5A49A5F66E6443849DB74F8FD6_17, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/TwinStickShooter/Blueprint/HeroCharacter.uasset, AutoPackageBackupDelegate=1.015764, FlushAsyncLoading=0.004224, FlushStreamingFunc=0.045281, BlockTillAllRequestsFinished=0.005733, ResetLoadersForSaveUnMarkAllObjects=0.165723, TagPackageExports=8.079906, BeginCacheForCookedPlatformData=0.005737, SerializeImports=9.167812, GatherLocalizableTextData=8.227516, MarkNames=0.081200, SerializeSummary=0.015695, SerializeNames=0.296127, SerializeGatherableTextData=0.098407, BuildExportMap=0.197720, SortExportsNonSeekfree=1.421761, SortExportsSeekfreeConstructor=0.010263, SortExportsSeekfreeInner=19.750748, SortExportsSeekfree=0.007547, BuildDependencyMap=0.085428, SerializeImportMap=0.024751, SerializeExportMap=0.065506, SerializeDependencyMap=0.010263, SerializeStringAssetReferenceMap=0.001810, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.754566, SerializeExports=19.246336, SerializeBulkData=0.011474, MoveFile=1.632158, UnaccountedTime=0.992518, RunGuid=RunID549B59DD481C14297BF60F9ECADB626C
SavePackageTransactionId1FA0CF5A49A5F66E6443849DB74F8FD6_18, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/TwinStickShooter/Blueprint/HeroCharacter.uasset, AutoPackageBackupDelegate=0.988591, FlushAsyncLoading=0.004228, FlushStreamingFunc=0.041656, BlockTillAllRequestsFinished=0.004224, ResetLoadersForSaveUnMarkAllObjects=0.158779, TagPackageExports=7.766273, BeginCacheForCookedPlatformData=0.006035, SerializeImports=9.073030, GatherLocalizableTextData=8.110091, MarkNames=0.070937, SerializeSummary=0.016000, SerializeNames=0.299145, SerializeGatherableTextData=0.096593, BuildExportMap=0.192285, SortExportsNonSeekfree=1.433536, SortExportsSeekfreeConstructor=0.064299, SortExportsSeekfreeInner=19.217054, SortExportsSeekfree=0.008453, BuildDependencyMap=0.092372, SerializeImportMap=0.025358, SerializeExportMap=0.063691, SerializeDependencyMap=0.012375, SerializeStringAssetReferenceMap=0.054937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.714721, SerializeExports=18.411995, SerializeBulkData=0.011168, MoveFile=1.658123, UnaccountedTime=1.091830, RunGuid=RunID549B59DD481C14297BF60F9ECADB626C
SavePackageTransactionId1FA0CF5A49A5F66E6443849DB74F8FD6_19, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/TwinStickShooter/Blueprint/IDamagable.uasset, AutoPackageBackupDelegate=0.156064, FlushAsyncLoading=0.004526, FlushStreamingFunc=0.057656, BlockTillAllRequestsFinished=0.005133, ResetLoadersForSaveUnMarkAllObjects=0.190776, TagPackageExports=0.281334, BeginCacheForCookedPlatformData=0.001810, SerializeImports=0.759181, GatherLocalizableTextData=0.349253, MarkNames=0.012677, SerializeSummary=0.011772, SerializeNames=0.068221, SerializeGatherableTextData=0.001810, BuildExportMap=0.031695, SortExportsNonSeekfree=0.017509, SortExportsSeekfreeConstructor=0.054333, SortExportsSeekfreeInner=0.614591, SortExportsSeekfree=0.003319, BuildDependencyMap=0.009660, SerializeImportMap=0.011470, SerializeExportMap=0.009961, SerializeDependencyMap=0.001509, SerializeStringAssetReferenceMap=0.001509, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.256281, SerializeExports=0.699714, SerializeBulkData=0.004526, MoveFile=1.100887, UnaccountedTime=1.179975, RunGuid=RunID549B59DD481C14297BF60F9ECADB626C
SavePackageTransactionId1FA0CF5A49A5F66E6443849DB74F8FD6_20, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Content/TwinStickShooter/Blueprint/EnemyCharacter.uasset, AutoPackageBackupDelegate=2.257012, FlushAsyncLoading=0.006039, FlushStreamingFunc=0.028979, BlockTillAllRequestsFinished=0.003621, ResetLoadersForSaveUnMarkAllObjects=0.159383, TagPackageExports=2.796743, BeginCacheForCookedPlatformData=0.004224, SerializeImports=3.185537, GatherLocalizableTextData=2.973027, MarkNames=0.031393, SerializeSummary=0.012979, SerializeNames=0.119235, SerializeGatherableTextData=0.119839, BuildExportMap=0.116214, SortExportsNonSeekfree=0.220358, SortExportsSeekfreeConstructor=0.053432, SortExportsSeekfreeInner=11.415466, SortExportsSeekfree=0.005431, BuildDependencyMap=0.034414, SerializeImportMap=0.020526, SerializeExportMap=0.020526, SerializeDependencyMap=0.004228, SerializeStringAssetReferenceMap=0.001810, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.613834, SerializeExports=5.215548, SerializeBulkData=0.009961, MoveFile=1.564242, UnaccountedTime=1.003083, RunGuid=RunID549B59DD481C14297BF60F9ECADB626C
SavePackageTransactionId1FA0CF5A49A5F66E6443849DB74F8FD6_21, Filename=D:/Unreal4Projects_LJS/MyStudy_LJS/Saved/Autosaves/Game/TwinStickShooter/Map/TSSMap_Auto1.umap, AutoPackageBackupDelegate=1.971755, FlushAsyncLoading=0.004526, FlushStreamingFunc=0.054635, BlockTillAllRequestsFinished=0.005133, ResetLoadersForSaveUnMarkAllObjects=0.265937, TagPackageExports=0.661679, BeginCacheForCookedPlatformData=0.002112, SerializeImports=20.816315, GatherLocalizableTextData=6.264214, MarkNames=0.055242, SerializeSummary=0.015695, SerializeNames=0.322994, SerializeGatherableTextData=0.056446, BuildExportMap=0.189871, SortExportsNonSeekfree=0.223074, SortExportsSeekfreeConstructor=0.058260, SortExportsSeekfreeInner=15.616466, SortExportsSeekfree=0.007845, BuildDependencyMap=0.065807, SerializeImportMap=0.039544, SerializeExportMap=0.033505, SerializeDependencyMap=0.006035, SerializeStringAssetReferenceMap=0.001509, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.678886, SerializeExports=7.664848, SerializeBulkData=14.657151, MoveFile=40.805836, UnaccountedTime=0.163607, RunGuid=RunID549B59DD481C14297BF60F9ECADB626C
